drug_id,drug_name,microbe_id,microbe_name,label
147,11(R)-hydroxy-12(20)-en-knightal,137,Staphylococcus aureus,1
904,Lys-a1,158,Streptococcus sanguinis,1
796,Hexameric peptide,67,Escherichia coli,1
570,Chelerythrine,137,Staphylococcus aureus,1
499,Butenafine hydrochloride,34,Candida albicans,1
141,1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,137,Staphylococcus aureus,1
246,"3,3-Diphenyl-D-alanine",143,Staphylococcus epidermis,1
1116,Pyrogallol,116,Propionibacterium acnes,0
1183,Silver Ion,73,Gardnerella vaginalis,0
849,KSL-W,34,Candida albicans,1
680,Diphenyl methane,98,Lactobacillus fermenti,0
916,Mefloquine,83,Hepatitis C virus,0
1321,alpha-Defensin-3,151,Streptococcus mutans,0
857,L-2-Bromophenylalanine,143,Staphylococcus epidermis,1
1318,ZnO nanoparticles,47,Clostridium perfringens,0
907,M8G2,166,Trueperella pyogenes,0
985,"N1-(7-chloroquinolin-4-yl)ethane-1,2-diamine",132,Serratia marcescens,1
15,(2-{[(2-phenylethyl)sulfanyl]sulfinyl}ethyl)benzene,151,Streptococcus mutans,1
847,KD-13,26,Bacteroides vulgatus,0
454,Avibactam,95,Klebsiella pneumoniae,1
539,Cefalonium,100,Listeria monocytogenes,1
340,"4-Phenyl-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)butanamide",13,Aquifex aeolicus,0
1102,Posaconazole,151,Streptococcus mutans,0
1286,Uracil,74,Geobacillus kaustophilus,0
1201,Sorbitol,162,Streptomyces rubiginosus,1
769,Ganciclovir,84,Human herpesvirus 1,1
28,(2E)-1-(4 -methoxyphenyl)-3-(2-naphthyl)-2-propen-1-one,66,Enterococcus gallinarum,0
598,Clofazimine,83,Hepatitis C virus,0
639,D-glutamine,143,Staphylococcus epidermis,1
178,2- geranyloxy-1-(2-methylbutanoyl)phloroglucinol,142,Staphylococcus epidermidis,1
604,Cobalt Ion,167,Varicella-zoster virus,0
852,Kanamycin,150,Streptococcus mitis,0
634,D-Phenylalanine,138,Staphylococcus capitis,0
577,Chromate,61,Enterobacter cloacae,0
772,Gemifloxacin,127,Raoultella ornithinolytica,0
1147,Rilpivirine,135,Sphingomonas sp. Ibu-2,0
1350,epsilon-viniferin,121,Pseudomonas aeruginosa,1
790,Heptadecanoic acid,141,Staphylococcus cohnii,0
834,Isohydnocarpin,137,Staphylococcus aureus,1
391,6-Chloroindole,121,Pseudomonas aeruginosa,1
764,Gallic Acid,151,Streptococcus mutans,1
372,5-(dibromomethylene)-3-ethyl-2(5H)-furanone,86,Human herpesvirus 4,0
1306,Wheat bran,57,Eikenella corrodens,0
1052,PG-1,47,Clostridium perfringens,0
525,Carboxymethyl chitosan,137,Staphylococcus aureus,1
404,"7-fluoroindoline-2,3-dione",33,Campylobacter jejuni,0
965,N-(2-Pyridinyl)butanamide,121,Pseudomonas aeruginosa,1
919,Menthol,121,Pseudomonas aeruginosa,1
1128,RI-19,31,Burkholderia pseudomallei,1
561,Ceftizoxime,19,Bacillus cereus,0
1222,Sulfamoxole,114,Plasmodium falciparum,1
217,2-Cyano-D-phenylalanine,134,Shigella flexneri,0
1030,OHC10HL,31,Burkholderia pseudomallei,1
346,4-bromo-5-(dibromomethylene)-3-(1-acetoxyoethyl)-2(5H)-furanone,136,Staphlococcus aureus,0
1348,digoxin,18,Bacillus anthracis,0
1282,Tyrphostin AG1478,34,Candida albicans,1
132,"1-[2-(2-nitrophenyl)-5-phenyl-1,3,4-oxadiazol-3(2H)-yl]ethanone",64,Enterococcus faecalis,1
1358,methanesulfonylbenzene,121,Pseudomonas aeruginosa,1
766,Gallium cation,121,Pseudomonas aeruginosa,1
637,D-Tyrosine,88,Human immunodeficiency virus,0
95,(RW)2-NH2,17,Bacillus amyloliquefaciens,0
705,Epigallocatechin Gallate,57,Eikenella corrodens,1
876,LF11-324,98,Lactobacillus fermenti,0
1130,RK-25,155,Streptococcus pneumoniae serotype 4,0
1219,Sulfamethazine,128,Salmonella Typhi,0
760,G2,39,Candida parapsilosis,0
78,"(5Z)-2-(1,1-dichloro-2-phenylethyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",137,Staphylococcus aureus,1
749,Furanone F202,16,Aspergillus niger,0
705,Epigallocatechin Gallate,84,Human herpesvirus 1,0
203,"2-(4-Chlorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",148,Streptococcus epidermidis,1
83,"(5Z)-2-(1,1-dichlorobut-3-yn-1-yl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",137,Staphylococcus aureus,1
1151,Rosoxacin,67,Escherichia coli,1
1149,Ritonavir,89,Human immunodeficiency virus 1,1
1314,Zinc Dichloride,121,Pseudomonas aeruginosa,1
484,Betulin,77,Hafnia paralvei,1
514,CWR11,121,Pseudomonas aeruginosa,1
1352,hLF1-11,34,Candida albicans,1
724,FK506,10,Aeromonas sobria,0
654,Decanediol,121,Pseudomonas aeruginosa,0
328,"4-Fluoro-(S)-4,5-Dihydroxypentane-2,3-dione",171,Vibrio harveyi,1
916,Mefloquine,114,Plasmodium falciparum,1
246,"3,3-Diphenyl-D-alanine",155,Streptococcus pneumoniae serotype 4,0
1291,VSL2,58,Enteric bacteria and other eubacteria,0
1341,cov-GL13K,115,Porphyromonas gingivalis,1
524,Carbonyl cyanide m-chlorophenylhydrazone,0,Achromobacter sp.,0
698,Enfuvirtide,162,Streptomyces rubiginosus,0
348,4-bromo-5-(dibromomethylene)-3-ethyl-2(5H)-furanone,74,Geobacillus kaustophilus,0
564,Cefuroxime,57,Eikenella corrodens,0
377,"5-Chloro-1-(2-chloroacetyl)indoline-2,3-dione",121,Pseudomonas aeruginosa,1
152,"13-(2-chloro-6-methylquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",11,Aggregatibacter actinomycetemcomitans,0
1057,Palmitic acid,67,Escherichia coli,1
398,6-hydroxyflavone,154,Streptococcus pneumoniae,0
75,"(5E)-5-octylidene-1,3-thiazolidine-2,4-dione",30,Burkholderia multivorans,0
705,Epigallocatechin Gallate,127,Raoultella ornithinolytica,1
462,BS-34,65,Enterococcus faecium,0
510,CGP-37157,34,Candida albicans,1
607,Colistin sodium methanesulfonate,10,Aeromonas sobria,0
571,Chitosan,49,Corynebacterium ammoniagenes,0
1142,Ribavirin,37,Candida guiliermondi,0
211,2-(Aminomethyl)-L-phenylalanine,137,Staphylococcus aureus,1
1301,Vitamin C,67,Escherichia coli,1
1145,Rifampicin,137,Staphylococcus aureus,1
347,4-bromo-5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,16,Aspergillus niger,0
440,Aniline,26,Bacteroides vulgatus,0
904,Lys-a1,15,Aspergillus fumigatus,0
555,Cefoxitin,173,Vibrio vulnificus,0
525,Carboxymethyl chitosan,142,Staphylococcus epidermidis,1
1138,Resorcinol,162,Streptomyces rubiginosus,0
1180,Sertaconazole nitrate,42,Chromobacterium violaceum,0
198,"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",56,Eggerthella lenta,0
438,Amprenavir,174,Yersinia enterocolitica,0
877,LFampin,134,Shigella flexneri,0
1294,Vanillin,45,Clostridium leptum,0
410,7P-AC,137,Staphylococcus aureus,1
1247,Tet-20,27,Baker's yeast,0
1105,Pro-Gly,80,Hepatitis B virus D,0
1040,Olmesartran,96,Klebsiella variicola,0
119,"1-(2,4-dichlorophenyl)-2-(1H-imidazol-1-yl)ethyl (2E)-3-phenylprop-2-enoate",34,Candida albicans,1
1229,TMC-151s C,34,Candida albicans,1
571,Chitosan,8,Actinoplanes missouriensis,0
1088,Phosphorylserine,137,Staphylococcus aureus,1
859,"L-744,832",65,Enterococcus faecium,0
540,Cefalotin,68,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0
381,5-Hydroxy-4-[(4-methylphenyl)sulfonyl]-3-chloro-2(5H)-furanone,94,Klebsiella planticola,0
327,4-Ethylguaiacol,105,Morganella morganii,0
539,Cefalonium,137,Staphylococcus aureus,1
33,(2E)-1-[4-(4-nitrophenyl)piperazin-1-yl]-3-phenylprop-2-en-1-one,15,Aspergillus fumigatus,0
1302,Vitamin E,157,Streptococcus salivarius,0
144,"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",104,Micrococcus luteus,1
910,MUC7 12-mer-L4,151,Streptococcus mutans,1
501,Butoconazole nitrate,34,Candida albicans,1
344,4-bromo-5-(bromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,22,Bacteroides,0
480,Benzyl decyl beta-maltoside,150,Streptococcus mitis,0
621,"D, L- K6L9",41,Candida tropicalis,0
507,C6-HSL,92,Influenza A virus,0
154,"13-(2-chloro-7-methylquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",121,Pseudomonas aeruginosa,1
303,3-oxo-C8-HSL,108,Mycobacterium smegmatis,0
759,G10KHc,8,Actinoplanes missouriensis,0
239,2-bromooctanoic acid,121,Pseudomonas aeruginosa,1
615,Curcumin,124,Pseudomonas japonica,1
325,4-Cyanophenylalanine,143,Staphylococcus epidermis,1
99,(Z)-3-(bromomethylene) isobenzofuran-1(3H)-one,142,Staphylococcus epidermidis,1
158,"13-{7-methoxy-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",121,Pseudomonas aeruginosa,1
673,Didanosine,89,Human immunodeficiency virus 1,1
1110,Protocatechuic acid,116,Propionibacterium acnes,0
1145,Rifampicin,142,Staphylococcus epidermidis,1
63,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(3-oxooctanamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",47,Clostridium perfringens,0
1351,faropenem medoxomil,155,Streptococcus pneumoniae serotype 4,1
1009,Netilmicin,29,Burkholderia cepacia,0
1361,nimesulide,51,Cryptococcus neoformans,1
75,"(5E)-5-octylidene-1,3-thiazolidine-2,4-dione",77,Hafnia paralvei,0
915,Malabaricone C,121,Pseudomonas aeruginosa,1
1324,alpha-Pinene,19,Bacillus cereus,1
31,(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,5,Acinetobacter sp.,0
1326,alpha-mangostin,73,Gardnerella vaginalis,0
686,Dolutegravir,89,Human immunodeficiency virus 1,1
1270,Triclosan,79,Helicobacter pylori,1
249,"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",25,Bacteroides uniformis,0
526,Carminic acid,151,Streptococcus mutans,1
1,"(10R,11R)-Hydnocarpin",137,Staphylococcus aureus,1
1042,Oregano oil,122,Pseudomonas chlororaphis,0
569,Ch_GG_Nt-Dhvar5,137,Staphylococcus aureus,1
1227,Syringic acid,52,Dengue Virus Type 2,0
1152,Rufloxacin,49,Corynebacterium ammoniagenes,0
1303,Vitexin,121,Pseudomonas aeruginosa,1
1377,trans-Resveratrol,98,Lactobacillus fermenti,0
1023,Norspermidine,121,Pseudomonas aeruginosa,1
1028,O-LF11-227,40,Candida spp.,0
67,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-octanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",26,Bacteroides vulgatus,0
1215,Sulfadiazine,114,Plasmodium falciparum,1
1142,Ribavirin,10,Aeromonas sobria,0
904,Lys-a1,152,Streptococcus oralis,1
1117,Pyrvinium pamoate,137,Staphylococcus aureus,0
1298,Viomycin,109,Mycobacterium tuberculosis,1
655,Decyl beta-maltoside,63,Enterobacteria phage T4,0
542,Cefapirin,47,Clostridium perfringens,1
558,Cefprozil,155,Streptococcus pneumoniae serotype 4,1
997,Na-Benzoate,137,Staphylococcus aureus,1
260,"3,5-dimethylaniline",121,Pseudomonas aeruginosa,1
530,Caspofungin,34,Candida albicans,1
1142,Ribavirin,92,Influenza A virus,1
1180,Sertaconazole nitrate,34,Candida albicans,1
577,Chromate,121,Pseudomonas aeruginosa,1
1017,Nobiletin,67,Escherichia coli,1
836,Isoniazid,58,Enteric bacteria and other eubacteria,0
780,Glycomonoterpenes (G-citron),170,Vibrio cholerae,1
290,3-Nitrophenylalanine,4,Acinetobacter oleiovorans,0
1262,Tioconazole,60,Enterobacter cancerogenus,0
1036,Ofloxacin,75,Haemophilus influenzae,1
1115,Pyrimidinedione,154,Streptococcus pneumoniae,1
1121,Quinine,114,Plasmodium falciparum,1
64,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-butyramidotetrahydro-2H-pyran-2,4,5-triyl triacetate",141,Staphylococcus cohnii,0
1196,Sm6(L2)B33,151,Streptococcus mutans,1
1278,"Trimethyl[3-({33-[2-(trimethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(trimethylazaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",146,Staphylococcus saprophyticus,0
1224,Sulfaphenazole,67,Escherichia coli,1
1325,alpha-costic acid,34,Candida albicans,1
1077,Peptide 1,34,Candida albicans,1
37,"(2E)-N -(2 -hydroxy-5 -bromo-benzilidene)-3,4,5-trimethoxybenzohydrazide",161,Streptomyces gordonii,0
1256,Thonzonium bromide,79,Helicobacter pylori,0
1310,Zanamivir,92,Influenza A virus,1
840,Isosinensetin,171,Vibrio harveyi,1
637,D-Tyrosine,137,Staphylococcus aureus,1
400,7-bromoindole,149,Streptococcus gordonii,0
703,Epicatechin-3-gallate,111,Obesumbacterium proteus,0
1276,Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,137,Staphylococcus aureus,1
1123,Quinolin-8-ol,50,Cronobacter sakazakii,0
1112,Psoralen,172,Vibrio parahaemolyticus,0
90,(E)-Chalcone,31,Burkholderia pseudomallei,0
896,Lipoic acid,25,Bacteroides uniformis,0
513,CSP-C16,112,Pantoea agglomerans,0
1373,sorivudine,26,Bacteroides vulgatus,1
939,Moxifloxacin,34,Candida albicans,1
368,5-(dibromomethylene)-3-(1-acetoxyethyl)-2(5H)-furanone,104,Micrococcus luteus,0
848,KSL,151,Streptococcus mutans,1
450,Atovaquone,114,Plasmodium falciparum,1
927,Methyl gallate,117,Proteus mirabilis,0
1337,cis-2-dodecenoic acid,34,Candida albicans,1
798,Hinokitiol,71,Francisella novicida,0
48,(2R)-2-amino-4-phenylbutanoic acid,85,Human herpesvirus 3,0
1268,Toremifene,112,Pantoea agglomerans,0
926,Methyl eugenol,72,Fusarium solani,0
1279,Trovafloxacin,8,Actinoplanes missouriensis,0
75,"(5E)-5-octylidene-1,3-thiazolidine-2,4-dione",34,Candida albicans,1
816,Imipenem,67,Escherichia coli,1
466,Bacitracin,34,Candida albicans,1
186,2-(2-(2-Chloroacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,130,Schistosoma,0
694,Elliptophenone A,142,Staphylococcus epidermidis,1
1185,Silver nanoparticles,137,Staphylococcus aureus,1
630,D-Histidine,84,Human herpesvirus 1,0
594,Clary sage oil,51,Cryptococcus neoformans,0
827,Indolicidin,137,Staphylococcus aureus,1
161,14-Glycinyl andrographolide hydrochloride,121,Pseudomonas aeruginosa,1
318,4-Amino-D-phenylalanine,137,Staphylococcus aureus,1
425,Alexidine dihydrochloride,57,Eikenella corrodens,0
700,Ephedrine,121,Pseudomonas aeruginosa,1
322,4-Bromo-D-phenylalanine,143,Staphylococcus epidermis,1
453,Avermectin B1a,152,Streptococcus oralis,0
322,4-Bromo-D-phenylalanine,28,Burkholderia cenocepacia,0
939,Moxifloxacin,11,Aggregatibacter actinomycetemcomitans,0
821,Indole,112,Pantoea agglomerans,1
810,IG-19,28,Burkholderia cenocepacia,0
1186,Silver nanowires,121,Pseudomonas aeruginosa,1
1131,RK-31,172,Vibrio parahaemolyticus,0
770,Garlic extract,121,Pseudomonas aeruginosa,1
1260,Tiliroside,137,Staphylococcus aureus,1
1099,Polyethyleneimine,35,Candida dubliniensis,0
1337,cis-2-dodecenoic acid,157,Streptococcus salivarius,0
114,"1,2,3,4-Tetrahydroisoquinoline-3-carboxylic acid",125,Pseudomonas libaniensis,0
509,CAMA,22,Bacteroides,0
645,DJK6,2,Acinetobacter baumannii,1
573,Chlorhexidine,54,Dihydropteroate synthase type-1,0
852,Kanamycin,106,Mycobacterium avium,0
422,Adefovir Dipivoxil,80,Hepatitis B virus D,1
287,3-Methoxychalcone,133,Shewanella oneidensis,0
1342,cyclo(Trp-Ser),71,Francisella novicida,0
426,Allicin,35,Candida dubliniensis,0
623,D-2-aminoadipic acid,143,Staphylococcus epidermis,1
61,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-methoxyphenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",114,Plasmodium falciparum,0
157,13-methyltetradecanoic acid,121,Pseudomonas aeruginosa,1
871,L-pipecolic acid,112,Pantoea agglomerans,0
658,Demeclocycline,151,Streptococcus mutans,0
236,"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",163,Streptomyces sp.,0
1362,nitrazepam,126,Pseudomonas putida,0
922,Meta-bromo-thiolactone,59,Enterobacter aerogenes,0
830,Isatin,124,Pseudomonas japonica,0
307,"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(2-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",137,Staphylococcus aureus,1
57,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-(trifluoromethyl)phenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyltriacetate",140,Staphylococcus chromogenes,0
343,4-bromo-5-(bromomethylene)-3-(1-acetoxybutyl)-2(5H)-furanone,129,Salmonella enterica,1
1354,knightine,121,Pseudomonas aeruginosa,1
317,4-Acetamido-D-phenylalanine,143,Staphylococcus epidermis,1
1282,Tyrphostin AG1478,134,Shigella flexneri,0
1217,Sulfalene,114,Plasmodium falciparum,1
923,Methacycline,58,Enteric bacteria and other eubacteria,1
1003,Naringin,166,Trueperella pyogenes,0
1195,Sm6(L1)2C,151,Streptococcus mutans,1
867,L-carnosine,109,Mycobacterium tuberculosis,0
933,Micafungin,126,Pseudomonas putida,0
914,Magainin-II,151,Streptococcus mutans,1
1086,Phloridzin,137,Staphylococcus aureus,1
1271,"Triethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(triethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",133,Shewanella oneidensis,0
46,(2R)-2-amino-3-[(4-methylphenyl)methanesulfinyl]propanoic acid,159,Streptococcus sanguis,1
353,4-dimethyl-amino-cinnamaldehyde,111,Obesumbacterium proteus,0
936,Minocycline,67,Escherichia coli,1
1002,Naringenin,105,Morganella morganii,0
414,AAP2,151,Streptococcus mutans,1
308,"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",151,Streptococcus mutans,1
412,"9-hydroxy-2-propyl-4H-pyrido[1,2-a]pyrimidin-4-one",55,Edwardsiella tarda,0
615,Curcumin,62,Enterobacter ludwigi,1
51,"(2R,3E)-2-Amino-4-phenyl-3-butenoic acid",8,Actinoplanes missouriensis,0
634,D-Phenylalanine,120,Pseudoalteromonas sp.,1
861,L-Canavanine,30,Burkholderia multivorans,1
705,Epigallocatechin Gallate,60,Enterobacter cancerogenus,1
273,3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,67,Escherichia coli,1
217,2-Cyano-D-phenylalanine,144,Staphylococcus equorum,0
469,Baicalin,1,Achromobacter xylosoxidans,0
813,Ibuprofen,135,Sphingomonas sp. Ibu-2,1
1011,Niacinamide,121,Pseudomonas aeruginosa,1
380,5-Fluorouracil,121,Pseudomonas aeruginosa,1
1109,Protamine sulphate,26,Bacteroides vulgatus,0
655,Decyl beta-maltoside,121,Pseudomonas aeruginosa,1
1139,Resveratrol,104,Micrococcus luteus,0
798,Hinokitiol,37,Candida guiliermondi,1
660,Desipramine,171,Vibrio harveyi,0
158,"13-{7-methoxy-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",34,Candida albicans,1
132,"1-[2-(2-nitrophenyl)-5-phenyl-1,3,4-oxadiazol-3(2H)-yl]ethanone",137,Staphylococcus aureus,1
1265,Tobramycin,121,Pseudomonas aeruginosa,1
993,NA12,139,Staphylococcus caprae,0
1230,TZD-C8,126,Pseudomonas putida,0
571,Chitosan,137,Staphylococcus aureus,1
1199,Sodium ascorbate,121,Pseudomonas aeruginosa,1
898,Lomefloxacin,75,Haemophilus influenzae,1
511,CRAMP,163,Streptomyces sp.,0
817,Imperatorin,67,Escherichia coli,1
841,Isothiocyanate,149,Streptococcus gordonii,0
1268,Toremifene,38,Candida krusei,1
337,4-Methyl benzyl dodecyl beta-maltoside,80,Hepatitis B virus D,0
934,Miconazole,13,Aquifex aeolicus,0
1025,Nystatin,102,Lysinibacillus sphaericus,0
25,"(2E)-1-(3 ,4 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",137,Staphylococcus aureus,1
620,Cynarin,121,Pseudomonas aeruginosa,1
593,Clary sage,79,Helicobacter pylori,0
1179,Sennidin A,151,Streptococcus mutans,1
636,D-Tryptophan,56,Eggerthella lenta,0
1105,Pro-Gly,121,Pseudomonas aeruginosa,1
729,Ferric chloride,5,Acinetobacter sp.,0
1082,Phenoxymethylpenicillin,102,Lysinibacillus sphaericus,1
1113,Pyrazinamide,38,Candida krusei,0
567,Cerulenin,96,Klebsiella variicola,0
1035,Octyl gallate,49,Corynebacterium ammoniagenes,0
1200,Sodium sulfate,133,Shewanella oneidensis,0
193,"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(4-methoxyphenyl)-1,3,4-oxadiazole",148,Streptococcus epidermidis,1
307,"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(2-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",56,Eggerthella lenta,0
882,LL-37,143,Staphylococcus epidermis,0
493,Brecanavir,89,Human immunodeficiency virus 1,1
154,"13-(2-chloro-7-methylquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",145,Staphylococcus haemolyticus,0
1028,O-LF11-227,121,Pseudomonas aeruginosa,1
299,3-hexyl-5-bromomethylene-2(5H)-furanone,110,Neisseria gonorrhoeae,0
162,14-alpha-lipoyl andrographolide,25,Bacteroides uniformis,0
382,5-bromomethylene-2 (5H)-furanone,172,Vibrio parahaemolyticus,0
529,Carvacrol,121,Pseudomonas aeruginosa,1
921,Meropenem,20,Bacillus licheniformis,0
1223,Sulfanilamide,67,Escherichia coli,1
949,Myxinidin1,64,Enterococcus faecalis,0
1004,Nelfinavir,88,Human immunodeficiency virus,1
527,Carnitine hydrochloride,34,Candida albicans,0
465,Bacampicillin,47,Clostridium perfringens,1
797,Hexyl gallate,13,Aquifex aeolicus,0
1096,Pivmecillinam,99,Listeria ivanovii,0
967,N-(2-oxothiolan-3-yl)butanamide,8,Actinoplanes missouriensis,0
146,1010cys,121,Pseudomonas aeruginosa,1
1079,Phenanthrene,98,Lactobacillus fermenti,0
783,Guaiacol,67,Escherichia coli,1
367,"5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-thiol",140,Staphylococcus chromogenes,0
364,"5,7,8,4-Tetramethoxyflavone",173,Vibrio vulnificus,0
833,Isoeugenol,38,Candida krusei,0
867,L-carnosine,159,Streptococcus sanguis,1
396,6-MO-LF11-322,121,Pseudomonas aeruginosa,1
431,Amikacin disulfate salt,107,Mycobacterium leprae,0
605,Coladonin,67,Escherichia coli,1
914,Magainin-II,15,Aspergillus fumigatus,0
18,"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",121,Pseudomonas aeruginosa,1
532,Catechin gallate,110,Neisseria gonorrhoeae,0
383,"5-decyl-1,3-thiazolidine-2,4-dione",34,Candida albicans,1
939,Moxifloxacin,75,Haemophilus influenzae,1
912,Macromomycin B,98,Lactobacillus fermenti,0
765,Gallium Nitrate,67,Escherichia coli,1
962,"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)octanamide",121,Pseudomonas aeruginosa,1
1362,nitrazepam,86,Human herpesvirus 4,0
501,Butoconazole nitrate,61,Enterobacter cloacae,0
1211,Sulbactam,137,Staphylococcus aureus,1
155,"13-(2-chloro-8a-methyl-4a,8a-dihydroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",88,Human immunodeficiency virus,0
615,Curcumin,173,Vibrio vulnificus,1
405,7-formylindole,166,Trueperella pyogenes,0
1344,dF17-6K,34,Candida albicans,1
107,(Z)-4-bromo-5-(bromomethylene)-3-methylfuran-2(5H)-one,121,Pseudomonas aeruginosa,1
157,13-methyltetradecanoic acid,109,Mycobacterium tuberculosis,0
71,(5-nitrofuran-2-yl)methyl (2E)-3-phenylprop-2-enoate,131,Serratia liquefaciens,0
672,Dicyclohexylamine,44,Clostridium bacilli,0
570,Chelerythrine,172,Vibrio parahaemolyticus,0
1183,Silver Ion,121,Pseudomonas aeruginosa,1
270,3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,66,Enterococcus gallinarum,1
981,N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,142,Staphylococcus epidermidis,1
388,6-Amino Penicillinic acid,137,Staphylococcus aureus,1
439,Anidulafungin,154,Streptococcus pneumoniae,0
1305,W-7 Hydrochloride,34,Candida albicans,1
