drug_id,drug_name,microbe_id,microbe_name,label,strain_count,pubmed_count
1277,"Trimethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(trimethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",137,Staphylococcus aureus,1,1,1
1278,"Trimethyl[3-({33-[2-(trimethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(trimethylazaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",64,Enterococcus faecalis,1,1,1
1278,"Trimethyl[3-({33-[2-(trimethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(trimethylazaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",137,Staphylococcus aureus,1,1,1
1279,Trovafloxacin,75,Haemophilus influenzae,1,4,8
1280,Tyrosol,34,Candida albicans,1,1,1
1280,Tyrosol,36,Candida glabrata,1,1,1
1280,Tyrosol,151,Streptococcus mutans,1,1,1
1281,Tyrphostin 9,34,Candida albicans,1,1,1
1282,Tyrphostin AG1478,34,Candida albicans,1,1,1
1283,Umbelliferone,67,Escherichia coli,1,1,1
1284,Undecanoic acid,67,Escherichia coli,1,1,1
1284,Undecanoic acid,95,Klebsiella pneumoniae,1,1,1
1284,Undecanoic acid,117,Proteus mirabilis,1,1,1
1284,Undecanoic acid,118,Proteus vulgaris,1,1,1
1284,Undecanoic acid,132,Serratia marcescens,1,1,1
1285,Undecyl beta-maltoside,121,Pseudomonas aeruginosa,1,1,1
1286,Uracil,67,Escherichia coli,1,2,2
1286,Uracil,84,Human herpesvirus 1,1,1,2
1287,Ursolic Acid,121,Pseudomonas aeruginosa,1,1,1
1287,Ursolic Acid,137,Staphylococcus aureus,1,2,2
1288,Ursolic acid,67,Escherichia coli,1,2,1
1288,Ursolic acid,121,Pseudomonas aeruginosa,1,1,1
1288,Ursolic acid,171,Vibrio harveyi,1,1,1
1289,Usnic acid,34,Candida albicans,1,1,1
1290,VS2,64,Enterococcus faecalis,1,1,1
1291,VSL2,64,Enterococcus faecalis,1,1,1
1292,Vancomycin,12,Amycolatopsis orientalis,1,1,1
1292,Vancomycin,40,Candida spp.,1,1,1
1292,Vancomycin,64,Enterococcus faecalis,1,1,1
1292,Vancomycin,65,Enterococcus faecium,1,1,1
1292,Vancomycin,137,Staphylococcus aureus,1,10,4
1292,Vancomycin,138,Staphylococcus capitis,1,1,1
1292,Vancomycin,139,Staphylococcus caprae,1,1,1
1292,Vancomycin,140,Staphylococcus chromogenes,1,1,1
1292,Vancomycin,141,Staphylococcus cohnii,1,1,1
1292,Vancomycin,142,Staphylococcus epidermidis,1,1,1
1293,Vanillic acid,67,Escherichia coli,1,1,1
1294,Vanillin,9,Aeromonas hydrophila,1,1,1
1294,Vanillin,67,Escherichia coli,1,1,1
1295,Vanillylacetone,121,Pseudomonas aeruginosa,1,1,1
1296,Verapamil,109,Mycobacterium tuberculosis,1,1,1
1297,Vidarabine,84,Human herpesvirus 1,1,1,4
1297,Vidarabine,85,Human herpesvirus 3,1,1,5
1297,Vidarabine,86,Human herpesvirus 4,1,1,3
1298,Viomycin,109,Mycobacterium tuberculosis,1,1,1
1299,Virginiamycin M1,65,Enterococcus faecium,1,1,2
1300,Virstatin,3,Acinetobacter nosocomialis,1,1,1
1301,Vitamin C,67,Escherichia coli,1,1,1
1302,Vitamin E,67,Escherichia coli,1,1,1
1303,Vitexin,121,Pseudomonas aeruginosa,1,1,1
1304,Voriconazole,34,Candida albicans,1,1,1
1305,W-7 Hydrochloride,34,Candida albicans,1,1,1
1306,Wheat bran,137,Staphylococcus aureus,1,1,1
1307,YC-1 compound,34,Candida albicans,1,1,1
1308,Yohimbine hydrochloride,34,Candida albicans,1,1,1
1309,Zalcitabine,89,Human immunodeficiency virus 1,1,1,2
1310,Zanamivir,92,Influenza A virus,1,4,4
1310,Zanamivir,93,Influenza B virus,1,4,2
1311,Zeaxanthin,121,Pseudomonas aeruginosa,1,1,1
1312,Zidovudine,89,Human immunodeficiency virus 1,1,1,3
1313,Zinc,67,Escherichia coli,1,1,1
1314,Zinc Dichloride,121,Pseudomonas aeruginosa,1,1,1
1315,Zinc Nitrate,121,Pseudomonas aeruginosa,1,1,1
1316,Zinc oxide,67,Escherichia coli,1,1,1
1316,Zinc oxide,121,Pseudomonas aeruginosa,1,1,1
1316,Zinc oxide,137,Staphylococcus aureus,1,2,1
1317,Zinc sulfate,29,Burkholderia cepacia,1,1,1
1317,Zinc sulfate,67,Escherichia coli,1,1,1
1317,Zinc sulfate,97,Kocuria rhizophila,1,1,1
1317,Zinc sulfate,121,Pseudomonas aeruginosa,1,1,1
1317,Zinc sulfate,137,Staphylococcus aureus,1,1,1
1317,Zinc sulfate,142,Staphylococcus epidermidis,1,1,1
1318,ZnO nanoparticles,121,Pseudomonas aeruginosa,1,16,1
1319,Zotepine,34,Candida albicans,1,1,1
1320,[(ethanesulfinyl)sulfanyl]ethane,151,Streptococcus mutans,1,1,1
1321,alpha-Defensin-3,51,Cryptococcus neoformans,1,1,1
1322,alpha-Humulene,34,Candida albicans,1,1,1
1323,alpha-Longipinene,34,Candida albicans,1,1,1
1324,alpha-Pinene,19,Bacillus cereus,1,1,1
1324,alpha-Pinene,34,Candida albicans,1,1,1
1324,alpha-Pinene,67,Escherichia coli,1,1,1
1325,alpha-costic acid,34,Candida albicans,1,1,1
1326,alpha-mangostin,142,Staphylococcus epidermidis,1,1,1
1327,alpha-pinene,113,Pichia anomala,1,1,1
1328,alpha-tocopherol,137,Staphylococcus aureus,1,4,1
1329,beta-6-20-G3K6,142,Staphylococcus epidermidis,1,1,1
1330,beta-Caryophyllene,34,Candida albicans,1,1,1
1331,beta-Defensin-1,51,Cryptococcus neoformans,1,1,1
1332,beta-Defensin-3,51,Cryptococcus neoformans,1,1,1
1333,beta-Pinene,34,Candida albicans,1,1,1
1334,beta-sitosterol glucoside,67,Escherichia coli,1,1,1
1335,cat-AGE-RK1,34,Candida albicans,1,1,1
1335,cat-AGE-RK1,67,Escherichia coli,1,1,1
1335,cat-AGE-RK1,137,Staphylococcus aureus,1,1,1
1336,cat-AGE-RK2,34,Candida albicans,1,1,1
1336,cat-AGE-RK2,67,Escherichia coli,1,1,1
1336,cat-AGE-RK2,137,Staphylococcus aureus,1,1,1
1337,cis-2-dodecenoic acid,34,Candida albicans,1,2,1
1337,cis-2-dodecenoic acid,121,Pseudomonas aeruginosa,1,1,1
1338,cis-4-Hydroxy-L-proline,143,Staphylococcus epidermis,1,1,1
1339,cis-Stillbene,137,Staphylococcus aureus,1,1,1
1340,cov-GK7-NH2,115,Porphyromonas gingivalis,1,1,1
1341,cov-GL13K,115,Porphyromonas gingivalis,1,1,1
1342,cyclo(Trp-Ser),121,Pseudomonas aeruginosa,1,1,1
1343,cyclophosphamide,70,Firmicutes,1,1,1
1344,dF17-6K,34,Candida albicans,1,1,1
1344,dF17-6K,41,Candida tropicalis,1,1,1
1345,dF21-10K,34,Candida albicans,1,1,1
1345,dF21-10K,41,Candida tropicalis,1,1,1
1346,den-SB056,121,Pseudomonas aeruginosa,1,1,1
1346,den-SB056,142,Staphylococcus epidermidis,1,1,1
1347,den-SB056-1,121,Pseudomonas aeruginosa,1,1,1
1347,den-SB056-1,142,Staphylococcus epidermidis,1,1,1
1348,digoxin,56,Eggerthella lenta,1,1,2
1349,epsilon-Polylysine,67,Escherichia coli,1,1,1
1349,epsilon-Polylysine,137,Staphylococcus aureus,1,1,1
1350,epsilon-viniferin,67,Escherichia coli,1,1,1
1350,epsilon-viniferin,121,Pseudomonas aeruginosa,1,2,1
1351,faropenem medoxomil,67,Escherichia coli,1,1,1
1351,faropenem medoxomil,155,Streptococcus pneumoniae serotype 4,1,2,1
1352,hLF1-11,34,Candida albicans,1,4,1
1353,kappa-Pyrosulfite,67,Escherichia coli,1,1,1
1354,knightine,121,Pseudomonas aeruginosa,1,1,1
1354,knightine,137,Staphylococcus aureus,1,1,1
1354,knightine,171,Vibrio harveyi,1,1,1
1355,lin-SB056,121,Pseudomonas aeruginosa,1,1,1
1355,lin-SB056,142,Staphylococcus epidermidis,1,1,1
1356,lin-SB056-1,121,Pseudomonas aeruginosa,1,1,1
1356,lin-SB056-1,142,Staphylococcus epidermidis,1,1,1
1357,meta-toluidine,121,Pseudomonas aeruginosa,1,1,1
1358,methanesulfonylbenzene,121,Pseudomonas aeruginosa,1,1,1
1359,n-Hexane,137,Staphylococcus aureus,1,1,1
1360,n-Methyl-D-valine,137,Staphylococcus aureus,1,1,1
1360,n-Methyl-D-valine,143,Staphylococcus epidermis,1,1,1
1361,nimesulide,51,Cryptococcus neoformans,1,1,1
1361,nimesulide,165,Trichophyton mentagrophytes,1,1,1
1362,nitrazepam,45,Clostridium leptum,1,1,1
1363,"octane-1,8-diamine",132,Serratia marcescens,1,1,1
1364,p-Coumaric acid,67,Escherichia coli,1,1,1
1364,p-Coumaric acid,121,Pseudomonas aeruginosa,1,1,1
1365,p-nitrophenyl glycerol,117,Proteus mirabilis,1,1,1
1366,para-Benzoquinone,28,Burkholderia cenocepacia,1,2,1
1366,para-Benzoquinone,30,Burkholderia multivorans,1,2,1
1367,para-anisidine,121,Pseudomonas aeruginosa,1,1,1
1368,para-ethoxyaniline,121,Pseudomonas aeruginosa,1,1,1
1369,para-ethylaniline,121,Pseudomonas aeruginosa,1,1,1
1370,para-toluidine,121,Pseudomonas aeruginosa,1,1,1
1371,phys-GL13K,115,Porphyromonas gingivalis,1,1,1
1372,prop-2-ene-1-SO-thioperoxol,151,Streptococcus mutans,1,1,1
1373,sorivudine,22,Bacteroides,1,1,1
1373,sorivudine,23,Bacteroides eggerthii,1,1,1
1373,sorivudine,26,Bacteroides vulgatus,1,1,1
1374,trans-2-Nonenal,170,Vibrio cholerae,1,1,1
1374,trans-2-Nonenal,171,Vibrio harveyi,1,1,1
1375,trans-2-Pentenal,170,Vibrio cholerae,1,1,1
1375,trans-2-Pentenal,171,Vibrio harveyi,1,1,1
1376,trans-2-dodecenoic acid,34,Candida albicans,1,1,1
1377,trans-Resveratrol,137,Staphylococcus aureus,1,1,1
1378,trans-Stillbene,137,Staphylococcus aureus,1,1,1
