Drug,Microbe,Label,Drug_ID,Microbe_ID
2-amino-3-(3-nitrophenyl)propanoic acid,Coagulase- negative staphylococci,0,227,49
Eugenol,Staphylococcus aureus,1,726,141
Fleroxacin,Thermus thermophilus ,0,740,169
trans-2-Nonenal,Varicella-zoster virus,0,1389,172
"1,2,3,4-Tetrahydroisoquinoline-3-carboxylic acid",Listeria monocytogenes serotype 4a,0,114,105
Lomefloxacin,Haemophilus influenzae,1,904,78
"Triethyl[3-({33-[2-(triethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(triethylazaniumyl)propoxy]hexacyclo[21.2.2.2.2.2.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",Serratia marcescens,0,1287,136
2-(2-(2-Azidoacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Candida krusei,0,182,38
Trimethoprim-sulfamethoxazole,Streptococcus parasanguinis,0,1288,157
Imazalil,Amycolatopsis orientalis,0,821,12
LL13-37,Pseudomonas aeruginosa,1,889,125
Rifapentine ,Streptococcus oralis,0,1155,156
Coumarin,Candida tropicalis,0,616,41
S-phenyl-L-cysteine sulfoxide,Plasmodium falciparum,0,1173,118
2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,Mycobacterium leprae,0,187,111
Uracil,Mycobacterium smegmatis,0,1301,112
FS8,Hepatitis B virus F,0,730,84
Propanol,Eggerthella lenta,0,1116,57
Esculetin,Burkholderia cenocepacia,1,715,28
Aspirin,Candida glabrata,0,448,36
"Triethyl[3-({33-[2-(triethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(triethylazaniumyl)propoxy]hexacyclo[21.2.2.2.2.2.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",Thermus thermophilus,0,1287,168
NA8,Bacteroides,0,1001,22
Clary sage oil,Streptococcus mutans,0,597,155
Esomeprazole,Streptococcus sanguinis,0,718,162
cat-AGE-RK1,Staphylococcus haemolyticus,0,1350,149
6-Chlorooxindole,Micrococcus luteus,0,392,108
Cefoxitin,Escherichia coli,1,556,69
NA12,Bacillus cereus,0,1000,19
S-methyl- L-cysteine,Bacillus amyloliquefaciens,0,1171,17
2-Chloro-DL-Phenylalanine,Pseudoalteromonas sp.,0,216,124
Ethambutol,Mycobacterium tuberculosis,1,719,113
Caspofungin,Pantoea agglomerans,0,530,116
VSL2,Staphylococcus chromogenes,0,1306,144
17-Deacetyl norgestimate,Klebsiella pneumoniae,0,166,99
Sulfacetamide,Acinetobacter baumannii,0,1222,2
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-bromophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Enterococcus gallinarum,0,58,68
Norspermidine,Pseudomonas aeruginosa,1,1031,125
Ssp (A4K-A11K),Streptococcus mutans,1,1212,155
"4-Fluoro-(S)-4,5-Dihydroxypentane-2,3-dione",Vibrio vulnificus,0,328,178
Pivmecillinam,Clostridium perfringens ,1,1105,48
Phenytoin,Candida albicans,1,1093,34
Cloxacillin,Streptococcus pneumoniae,1,606,158
Phenoxymethylpenicillin,Staphylococcus aureus,1,1091,141
Glycomonoterpenes (G-citral),Hafnia alvei,0,785,79
Fluconazole,Candida albicans,1,743,34
Pefloxacin ,Haemophilus influenzae,1,1071,78
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
3-(3-Pyridinyl)alanine,Bacillus cereus,0,269,19
"2-(2,4-difluorophenyl)-1,3-bis(1H-1,2,4-triazol-1-yl)propan-2-yl (2E)-3-phenylprop-2-enoate",Enteric bacteria and other eubacteria,0,180,59
hLF1-11,Candida albicans,1,1367,34
Curcumin,Vibrio parahaemolyticus,1,619,177
"3,4-Dichloro-5-[(4-methylphenylsulfonyl)]-2(5H)-furanone",Clostridium bacilli,0,252,44
Lys-a1,Burkholderia thailandensis,0,910,32
Cefonicid,Escherichia coli,1,550,69
"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",Acinetobacter sp.,0,332,5
BS-34,Proteus mirabilis,0,462,121
Dezocine,Haemophilus influenzae,1,666,78
Apigenin,Arthrobacter sp. ,0,443,14
Dirithromycin,Enteric bacteria and other eubacteria,1,686,59
Cefepime ,Escherichia coli,1,546,69
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Clostridium perfringens ,0,18,48
Gatifloxacin,Streptococcus pneumoniae serotype 4,1,776,159
Amikacin,Enteric bacteria and other eubacteria,1,430,59
Terconazole,Influenza B virus ,0,1257,97
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Bacteroides uniformis,0,59,25
Enoxacin,Aspergillus niger,0,704,16
Norgestimate,Staphylococcus aureus,1,1029,141
"5,8,11,14-Eicosatetraynoic acid",Amycolatopsis orientalis,0,365,12
Nelfinavir,Human immunodeficiency virus,1,1011,91
Cefoxitin,Streptococcus pneumoniae,1,556,158
Pentamethoxyflavone,Vibrio harveyi,1,1083,176
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Enterococcus faecalis,1,19,66
Ceftazidime,Escherichia coli,1,560,69
"3,5-Diiodotyrosine",Candida krusei,0,257,38
Rhodomyrtone,Propionibacterium acnes,1,1150,120
Cefaclor,Clostridium perfringens ,1,537,48
Polyethyleneimine,Clostridium perfringens,0,1108,47
Ceftobiprole,Salmonella enterica,0,563,133
N-[(3-chloro-isoquinolin-4-yl)methylene]benzohydrazide,Staphylococcus aureus,1,988,141
Cloxacillin,Varicella-zoster virus,0,606,172
Quercetin,Clostridium perfringens,0,1127,47
Crocin,Achromobacter sp.,0,618,0
Sodium Chloride,Pseudomonas fluorescens,1,1207,127
(1Z)-(2-phenylethylidene)-lambda4-sulfanyliumolate,Streptococcus sanguis,1,10,163
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,270,141
beta-Defensin-1,Candida tropicalis,0,1346,41
Cinnamaldehyde,Coagulase- negative staphylococci,0,585,49
D-glutamine,Bacteroides fragilis,0,644,24
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,272,141
Amphotericin B,Candida albicans,1,436,34
Enoxacin,Haemophilus influenzae,1,704,78
Micafungin,Staphylococcus cohnii,0,939,145
Norfloxacin,Human immunodeficiency virus 1,0,1028,92
Azithromycin,Pseudomonas aeruginosa,1,456,125
ZnO nanoparticles,Geobacillus kaustophilus,0,1333,77
N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,Morganella morganii,0,989,109
Ch Dhvar5 ads,Staphylococcus aureus,1,570,141
"2,3,4,5,6-Pentafluoro-L-phenylalanine",Staphylococcus aureus,1,169,141
Ritonavir,Human herpesvirus 4,0,1158,89
"(10R,11R)-Hydnocarpin",Staphylococcus aureus,1,1,141
Shikonin,Staphylococcus saprophyticus,0,1190,150
Gentamicin,Enterococcus faecium,0,779,67
Tyrosol,Acinetobacter nosocomialis,0,1295,3
Lymecycline,Escherichia coli,1,909,69
Ribavirin,Influenza A virus ,1,1151,95
Ciprofloxacin,Stenotrophomonas maltophilia,1,590,151
Posaconazole,Candida albicans,1,1111,34
"Dihydroxybenzoic Acid (2,4-DHBA)",Clostridium bacilli,0,680,44
alpha-Defensin-3,Clostridium pasteurianum,0,1336,46
Allicin,Proteus mirabilis,1,426,121
6-fluoroindole,Influenza A virus ,0,397,95
Bis[(4-methylphenyl)methyl] disulfide,Human herpesvirus 5,0,491,90
14-Glycinyl andrographolide hydrochloride,Escherichia coli ,0,161,70
LF11-322,Hepatitis B virus F,0,881,84
Caspofungin,Candida albicans,1,530,34
4-Amino-D-phenylalanine,Burkholderia multivorans,0,318,30
4-Hydroxychalcone,Klebsiella planticola,0,333,98
Zanamivir,Influenza A virus ,1,1325,95
Danthron,Thermus thermophilus,0,655,168
Tyrosol,Obesumbacterium proteus,0,1295,115
"(5Z)-2-(1,1-dichloropropyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Staphylococcus epidermidis,0,84,146
Levofloxacin,Haemophilus influenzae,1,897,78
Na-Propionate,Hafnia alvei,0,1005,79
Apigenin,Escherichia coli,1,443,69
Penicillenol B1,Burkholderia cepacia,0,1076,29
3-Carbamoylphenylalanine,Staphylococcus aureus,1,279,141
Gemifloxacin,Haemophilus influenzae,1,777,78
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Providencia stuartii,0,959,123
Cefuroxime,Hepatitis B virus D,0,565,83
methanesulfonylbenzene,Candida spp.,0,1373,40
Phosphate,Escherichia coli,1,1096,69
D-Cystine,Staphylococcus aureus,1,634,141
Cefoperazone,Propionibacterium acnes,0,551,120
"L-744,832",Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,865,71
Ethylene glycol tetraacetic acid,Enterobacteria phage T4,0,723,65
"Dihydroxybenzoic Acid (2,4-DHBA)",Streptococcus pneumoniae serotype 4,0,680,159
Zanamivir,Influenza B virus,1,1325,96
Naringin,Vibrio harveyi,1,1010,176
Ribavirin,Human parainfluenza virus type 2,1,1151,93
4-hydroxy coumarin,Escherichia coli,1,355,69
D-Citrulline,Staphylococcus aureus,1,633,141
Rimantadine,Influenza A virus ,1,1157,95
S-(2-Aminoethyl)-L-cysteine hydrochloride,Streptococcus sanguis,1,1164,163
cyclo(Trp-Ser),Pseudoalteromonas sp.,0,1357,124
Isohydnocarpin,Staphylococcus aureus,1,840,141
Penicillenol C2,Enterococcus faecalis,0,1079,66
Ethylene glycol tetraacetic acid,Staphylococcus aureus,1,723,141
Zeaxanthin,Streptococcus pyogenes,0,1326,160
Metronidazole,Serratia marcescens,0,937,136
Cathelicidin,Aggregatibacter actinomycetemcomitans,1,533,11
3-Hydroxyphenylalanine,Staphylococcus epidermidis,0,283,146
Fleroxacin,Haemophilus influenzae,1,740,78
Niclosamide,Staphylococcus haemolyticus,0,1019,149
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus aureus,1,24,141
DASamP1,Staphylococcus capitis,0,647,142
Pa-MAP,Escherichia coli,1,1063,69
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,276,146
Linalool,Acinetobacter baumannii,1,900,2
"Bis-O-acetyl-4,5-dihydroxy-2,3-pentanedione",Pantoea agglomerans,0,489,116
Prolificin A,Enterobacter cloacae,0,1115,63
Sorbitol,Actinoplanes missouriensis,1,1210,8
2-Chloro-DL-Phenylalanine,Baker's yeast,0,216,27
Niacinamide,Pseudomonas aeruginosa,1,1018,125
Palmitic acid,Pseudomonas aeruginosa,1,1065,125
Sage oil,Staphylococcus haemolyticus,0,1179,149
"14-dehydroxy-11,12-didehydroandrographolide- 3,19-bis(succinic acid) potasium sodium salt",Pseudomonas aeruginosa,1,163,125
Tomentosin,Trichophyton mentagrophytes,0,1281,170
Silver nanoparticles,Aquifex aeolicus,0,1194,13
Fluconazole,Candida albicans,1,743,34
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Staphylococcus aureus,1,117,141
3-[(prop-2-ene-1-sulfinyl)sulfanyl]prop-1-ene,Streptococcus mutans,1,291,155
"(2S,3R,4S,5S,6R)-3-(2-(1H-Indol-3-yl)acetamido)-6-(acetoxymethyl)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Enterococcus faecium,0,56,67
Quercetin,Vibrio harveyi,1,1127,176
Ciprofloxacin,Haemophilus influenzae,1,590,78
N-(4-Bromobenzylidene)benzohydrazide,Aspergillus fumigatus,0,976,15
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Bacillus cereus,0,369,19
D-Leucine,Bacillus subtilis,0,637,21
5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Providencia stuartii,0,370,123
Ertapenem,Haemophilus influenzae,1,711,78
PG-1,Streptococcus sanguinis,0,1060,162
Fluconazole,Bacillus licheniformis,0,743,20
Neoeriocitrin,Vibrio harveyi,1,1012,176
Miconazole,Candida albicans,1,940,34
Tipranavir,Actinomyces oris,0,1276,7
4-hydroxy coumarin,Helicobacter pylori ,0,355,82
"(R)-2,3-Diaminopropanoic acid",Staphylococcus capitis,0,91,142
Chloramphenicol,Streptococcus epidermidis,0,574,152
"N1-[7-(trifluoromethyl)quinolin-4-yl]octane-1,8-diamine",Obesumbacterium proteus,0,996,115
Imipenem,Staphylococcus aureus,1,822,141
"14,15,29,30-Tetrahydro-5H,20H-dibenzo[h,s]bis([1,2,3]triazolo)[5,1-c:5_,1_-n][1,4,7,12,15,18]hexaazacyclodocosine-6,12,13,21,27,28(7H,22H)-hexaone",Staphylococcus haemolyticus,0,160,149
Silver nitrate,Kocuria rhizophila,1,1196,101
"2-(4-(Trifluoromethyl)phenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Staphlococcus aureus,0,201,140
Curcumin,Dihydropteroate synthase type-1,0,619,55
Bismuth oxide nanoparticle,Streptococcus mitis,0,492,154
LL-37,Aggregatibacter actinomycetemcomitans,1,888,11
Zinc oxide,Pseudomonas aeruginosa,1,1331,125
Rifampicin,Escherichia coli,1,1154,69
Uracil,Escherichia coli,1,1301,69
Hinokitiol,Enterococcus faecium,0,804,67
NaCl,Campylobacter jejuni,1,1007,33
Evodiamine,Escherichia coli,0,727,69
Sulfadoxine,Desulfovibrio africanus,0,1226,54
"(Z)-5-decylidenethiazolidine-2,4-dione",Aspergillus fumigatus,0,110,15
Ceftizoxime,Bacillus cereus,0,562,19
Patulin,Bacteroides uniformis,0,1069,25
S-(2-thienyl)-L-cysteine,Human immunodeficiency virus 1,0,1166,92
digoxin,Streptococcus parasanguinis,0,1363,157
"(2E)-1-(3 ,4 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus epidermidis,1,25,146
Hypericin,Streptococcus mutans,1,812,155
Chloroxine,Streptococcus parasanguinis,0,577,157
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-octanamidotetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,67,125
"4-Fluoro-(S)-4,5-Dihydroxypentane-2,3-dione",Providencia stuartii,0,328,123
L-Aspartate,Staphylococcus aureus,1,866,141
Isobutanol,Enterococcus faecium,0,837,67
C8-HSL,Streptococcus gordonii,0,508,153
Saquinavir,Human immunodeficiency virus 1,1,1183,92
LL-13,Burkholderia pseudomallei,1,884,31
1-(pyrazin-2-yl)ethan-1-one,Aspergillus fumigatus,0,129,15
Cefotetan,Aspergillus fumigatus,0,554,15
Cecropin (1-7)-melittin A (2-9) amide,Enterobacter aerogenes,0,534,61
Norgestimate,Pantoea agglomerans,0,1029,116
6-Bicyclic brominated furanones,Pseudomonas aeruginosa,1,390,125
Cerulenin,Escherichia coli,1,568,69
"Trimethyl[3-({33-[2-(trimethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(trimethylazaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",Streptococcus oralis,0,1293,156
1-(4-chlorophenyl)-3-p-tolyurea,Varicella-zoster virus,0,125,172
(Z)-3-(bromomethylene) isobenzofuran-1(3H)-one,Marinobacter hydrocarbonoclasticus,0,99,107
Praziquantel,Escherichia coli ,0,1113,70
GL13K,Sphingomonas sp. Ibu-2,0,766,139
Zanamivir,Influenza B virus,1,1325,96
D-Aspartic acid,Staphylococcus aureus,1,632,141
Fenclonine,Staphylococcus capitis,0,733,142
trans-Stillbene,Morganella morganii,0,1393,109
Gatifloxacin,Streptococcus pneumoniae serotype 4,1,776,159
(2E)-3-(4-Hydroxy-3-methoxyphenyl)-1-phenyl-2-propen-1-one,Streptomyces gordonii,0,35,165
2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,Stenotrophomonas maltophilia,0,187,151
Esculin hydrate,Burkholderia multivorans,1,717,30
hLF1-11,Corynebacterium ammoniagenes,0,1367,50
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Vibrio harveyi,0,22,176
Pefloxacin ,Corynebacterium ammoniagenes,0,1071,50
Cefotaxime,Acinetobacter oleiovorans,0,553,4
Linezolid,Enteric bacteria and other eubacteria,1,901,59
2-Hydroxychalcone,Haemophilus influenzae,1,220,78
Imipenem,Staphylococcus aureus,1,822,141
"(5E)-5-undecylidene-1,3-thiazolidine-2,4-dione",Candida albicans,1,76,34
Apramycin,Enteric bacteria and other eubacteria,1,444,59
Framycetin,Hepatitis B virus D,0,749,83
"3,4-Dichloro-cinnamaldehyde",Vibrio cholerae,1,253,175
7-methylindole,Raoultella ornithinolytica,0,408,131
Indole-3-acetaldehyde,Achromobacter xylosoxidans,0,828,1
D-Asparagine,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,630,71
Sulfadoxine,Plasmodium falciparum,1,1226,118
Cefixime,Raoultella ornithinolytica,0,547,131
(2S)-2-amino-4-bromopent-4-enoic acid,Vibrio vulnificus,0,55,178
Terpinene-4-ol,Bacteroides uniformis,0,1258,25
Copper sulfate,Enterobacter ludwigi,0,614,64
C4-HSL,Serratia liquefaciens,1,506,135
"1-[2-(2-nitrophenyl)-5-phenyl-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus aureus,1,132,141
Colistin sodium methanesulfonate,Burkholderia thailandensis,0,611,32
1-(4-methoxyphenyl)-3-p-tolyurea,Streptococcus mutans,1,127,155
VS2,Pseudomonas fluorescens,0,1305,127
2-(2-(2-Azidoacetamido)-5-nitrophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Acinetobacter sp.,0,184,5
Abacavir,Lactobacillus fermenti,0,416,102
"2,4-Difluorophenylalanine",Acinetobacter oleiovorans,0,174,4
L-pipecolic acid,Staphylococcus aureus,1,877,141
Ofloxacin,Haemophilus influenzae,1,1044,78
(2E)-1-[4-(4-nitrophenyl)piperazin-1-yl]-3-phenylprop-2-en-1-one,Candida tropicalis,0,33,41
Silver Ion,Staphylococcus aureus,0,1192,141
Ticarcillin,Bacillus cereus,0,1271,19
Zinc sulfate,Pseudomonas aeruginosa,1,1332,125
4-Methylphenylalanine,Staphylococcus aureus,1,338,141
17-Deacetyl norgestimate,Kocuria rhizophila,0,166,101
Tioconazole,Candida albicans,1,1275,34
Trovafloxacin,Haemophilus influenzae,1,1294,78
Quinupristin,Coagulase- negative staphylococci,0,1133,49
Meticillin,Streptococcus pneumoniae,1,936,158
(2E)-1-(3 -methoxyphenyl)-3-(2-naphthyl)-2-propen-1-one,Staphylococcus aureus,1,27,141
Benzylpenicillin,Staphylococcus aureus,1,481,141
Triclosan,Streptococcus mutans,1,1284,155
Carabrone,Candida albicans,1,523,34
2-Cyano-D-phenylalanine,Pseudomonas aeruginosa,0,217,125
Brecanavir,Clostridium perfringens ,0,493,48
Ciprofloxacin,Haemophilus influenzae,1,590,78
ZnO nanoparticles,Pseudomonas aeruginosa,1,1333,125
Eucarobustol E,Candida albicans,1,725,34
Nitrofural,Streptococcus parasanguinis,0,1022,157
4-Iodo-d-phenylalanine,Staphylococcus epidermis,1,334,147
Sulfacetamide,Escherichia coli,1,1222,69
Hamamelitannin,Pseudomonas aeruginosa,1,794,125
Amphotericin B,Serratia marcescens,0,436,136
Silver sulfadiazine,Staphylococcus aureus,1,1197,141
Rutin,Burkholderia thailandensis,0,1163,32
Cefmenoxime,Clostridium perfringens ,1,548,48
Clarithromycin,Shigella flexneri,1,595,138
"Butane-1,4-diamine",Pichia anomala,0,496,117
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(phenylthio)-1,3,4-oxadiazole",Streptococcus epidermidis,1,196,152
(Z)-4-bromo-5-(bromomethylene)-3-hexyl-2(5H)-furanone,Staphylococcus haemolyticus,0,106,149
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Staphylococcus aureus,1,18,141
Zinc Dichloride,Staphylococcus haemolyticus,0,1329,149
Framycetin,Escherichia coli,1,749,69
Cefmetazole,Escherichia coli,1,549,69
"1-[2-(3-bromo-4-hydroxy-5-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus epidermidis,1,134,146
Furanone C-30,Helicobacter pylori ,0,753,82
Tyrphostin AG1478,Staphylococcus saprophyticus,0,1297,150
"Phenol,2,4-bis(1,1-dimethylethyl)",Baker's yeast,0,1090,27
Hesperetin,Clostridium bacilli,0,798,44
Cinoxacin,Pseudoalteromonas sp.,0,589,124
Cyclacillin,Clostridium perfringens ,1,621,48
"2-(2-chloro-5-fluorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Staphylococcus aureus,1,191,141
Nelfinavir,Streptococcus oralis,0,1011,156
IG-13,Burkholderia multivorans,0,815,30
Cinoxacin,Mycobacterium tuberculosis,0,589,113
Ampicillin,Listeria monocytogenes,1,437,104
Trimethoxyflavone,Hepatitis C Virus ,0,1289,85
Ciprofloxacin,Haemophilus influenzae,1,590,78
Rifampicin,Enteric bacteria and other eubacteria,0,1154,59
2-Nitro-cinnamaldehyde,Shigella flexneri,0,224,138
4-nitropyridine N -oxide,Streptomyces rubiginosus,0,359,166
Gemifloxacin,Haemophilus influenzae,1,777,78
Neoeriocitrin,Edwardsiella tarda,0,1012,56
Penicillenol B1,Candida albicans,1,1076,34
Micafungin,Pseudomonas aeruginosa,1,939,125
Coumarin,Pseudomonas aeruginosa,1,616,125
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Escherichia coli,1,140,69
N-(4-Hydroxyphenyl)butanamide,Pseudomonas aeruginosa,1,977,125
Dicloxacillin,Listeria monocytogenes,1,676,104
Vitexin,Pseudomonas aeruginosa,1,1318,125
Diphenyl disulphide,Streptococcus mutans,1,684,155
Levofloxacin,Haemophilus influenzae,1,897,78
Cefpodoxime,Enterobacter cloacae,0,558,63
"5-decyl-1,3-thiazolidine-2,4-dione",Staphylococcus chromogenes,0,383,144
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,22,155
"2-geranyloxy-4,6-dihydroxybenzophenone",Staphylococcus epidermidis,1,241,146
Taurine,Neisseria gonorrhoeae,0,1246,114
Undecanoic acid,Escherichia coli,1,1299,69
Heptamethoxyflavone,Vibrio harveyi,1,797,176
6-Chlorooxindole,Schistosoma,0,392,134
Tyrosol,Porphyromonas gingivalis,0,1295,119
(Z)-3-bromo-5-(bromomethylene) furan-2(5H)-one,Human herpesvirus 1 ,0,100,87
1-(6-aminopyridin-3-yl)ethan-1-one,Micrococcus luteus,0,128,108
L-tryptophan,Pseudoalteromonas sp.,0,878,124
2-amino-6-chlorobenzoic acid,Burkholderia cenocepacia,1,233,28
S-phenyl-L-cysteine sulfoxide,Aspergillus fumigatus,0,1173,15
Trovafloxacin,Streptococcus epidermidis,0,1294,152
(2E)-1-(4 -methoxyphenyl)-3-(2-naphthyl)-2-propen-1-one,Pseudomonas aeruginosa,1,28,125
Dicyclohexylamine,Trueperella pyogenes,0,677,171
Darunavir,Enterococcus faecium,0,658,67
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
Zinc Nitrate,Trueperella pyogenes,0,1330,171
NA-CATH,Burkholderia multivorans,0,997,30
Gentamicin,Escherichia coli,1,779,69
L-Tyrosine,Staphylococcus aureus,1,872,141
"5-Chloro-1-(2-chloroacetyl)indoline-2,3-dione",Cryptococcus neoformans,0,377,52
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus aureus,1,131,141
Polyethyleneimine,Clostridium bacilli,0,1108,44
Amoxicillin,Clostridium perfringens ,1,435,48
Betulin,Serratia marcescens,1,484,136
p-nitrophenyl glycerol,Pseudoalteromonas sp.,0,1380,124
"F2,5,12W",Pseudomonas putida,0,728,130
Epigallocatechin Gallate,Staphylococcus epidermidis,1,710,146
(Z)-4-bromo-5-(bromomethylene)-3-butyl-2(5H)-furanone,Lactobacillus fermenti,0,104,102
Cinoxacin,Haemophilus influenzae,1,589,78
4-bromo-5-(bromomethylene)-3-(1-( 2-propynyloxy)butyl)-2(5H)-furanone,Human herpesvirus 5,0,341,90
Cephaloglycin,Influenza B virus ,0,567,97
Sulfamethizole,Yersinia enterocolitica,0,1230,179
Acetohydroxamic Acid,Pseudomonas putida,0,418,130
Tobramycin,Pseudomonas aeruginosa,1,1279,125
Moxifloxacin,Haemophilus influenzae,1,945,78
lin-SB056-1,Plasmodium falciparum,0,1371,118
5-(dibromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,Amycolatopsis orientalis,0,369,12
3-Nitro-D-tyrosine,Staphylococcus aureus,1,289,141
Oleic Acid,Candida guiliermondi,0,1046,37
Rifabutin,Bacteroides uniformis,0,1152,25
Gatifloxacin,Streptococcus pneumoniae serotype 4,1,776,159
Fosamprenavir,Human immunodeficiency virus 1,1,746,92
Sulfadoxine,Plasmodium falciparum,1,1226,118
P15-CSP,Eubacterium ramulus,0,1058,72
Ssp (A4K-A11K),Bacillus licheniformis,0,1212,20
5- hydroxyethyl-3-tetradecanoyltetramic acid,Staphylococcus aureus,1,366,141
3-(4-fluorophenyl)-5-(3-ethoxy- 4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Micrococcus luteus,0,273,108
Clary sage,Bacillus cereus,1,596,19
Povidone Iodine,Staphylococcus aureus,1,1112,141
Cephaloglycin,Hafnia alvei,0,567,79
Olmesartran,Burkholderia thailandensis,0,1048,32
