Drug,Microbe,Label,Drug_ID,Microbe_ID
"3,4-Dimethoxychalcone",Haemophilus influenzae,1,255,78
sorivudine,Bacteroides vulgatus,1,1388,26
n-Hexane,Achromobacter xylosoxidans,0,1374,1
Oregano oil,Staphylococcus aureus,1,1050,141
Butoconazole,Candida albicans,1,500,34
Siamycin I,Enterobacter aerogenes,0,1191,61
5-fluorooxiindole,Pseudomonas fluorescens,0,385,127
2-(2-(2-Azidoacetamido)-5-methylphenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Bacteroides vulgatus,0,183,26
Clindamycin ,Lactobacillus fermenti,0,600,102
Sinensetin,Escherichia coli,1,1203,69
4-Benzyl-sulfonyl-5-hydroxy-3-chloro-2(5H)-furanone,Vibrio cholerae,0,320,175
"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Streptococcus salivarius,0,249,161
cat-AGE-RK1,Serratia liquefaciens,0,1350,135
D-galactose cluster,Hepatitis B virus D,0,643,83
Stavudine,Arthrobacter sp. ,0,1213,14
para-ethylaniline,Streptococcus mitis,0,1384,154
5 alpha-Epoxyalantolactone,Streptomyces gordonii,0,363,165
Lactoferricin B,Candida albicans,1,891,34
Moxifloxacin ,Proteus vulgaris,0,946,122
Ssp (A4K-A11K),Clostridium perfringens ,0,1212,48
Ferulic Acid,Pseudomonas aeruginosa,1,736,125
Ionic silver,Streptococcus parasanguinis,0,834,157
Cyclacillin,Proteus mirabilis,0,621,121
Cyclacillin,Bacteroides eggerthii,0,621,23
Praziquantel,Escherichia coli ,0,1113,70
G10KHc,Actinoplanes missouriensis,0,764,8
Cycloserine ,Corynebacterium ammoniagenes,0,624,50
Seg6L,Aspergillus niger,0,1187,16
3-oxo-C6-HSL,Serratia liquefaciens,1,302,135
"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",Staphylococcus aureus,1,312,141
2-(2-(2-Azidoacetamido)phenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Fusarium solani,0,185,75
Cefotetan,Staphylococcus equorum,0,554,148
Epicatechin,Chromobacterium violaceum,0,706,42
RT2,Escherichia coli,1,1142,69
Ephedrine,Mycobacterium avium,0,705,110
Benzoylperoxide,Human herpesvirus 1 ,0,479,87
Cefonicid,Streptococcus mutans,0,550,155
Carabrone,Human herpesvirus 5,0,523,90
Rifampicin,Hafnia alvei,0,1154,79
Biphenyl,Francisella novicida,0,488,74
3-hexyl-5-bromomethylene-2(5H)-furanone,Serratia liquefaciens,0,299,135
Lipoic acid,Enterococcus gallinarum,0,902,68
Carboxymethyl chitosan,Escherichia coli,1,525,69
Sulfadiazine ,Sphingomonas sp. Ibu-2,0,1225,139
"(2S,3R,4S,5S,6R)-3-(2-(1H-Indol-3-yl)acetamido)-6-(acetoxymethyl)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,56,125
Anidulafungin,Streptococcus sanguis,0,439,163
Palivizumab,Clostridium pasteurianum,0,1064,46
2-Cyano-D-phenylalanine,Staphylococcus epidermis,1,217,147
"2-(4-(Trifluoromethyl)phenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Salmonella Typhi,0,201,132
"2,4-Dichlorophenylalanine",Candida spp.,0,173,40
Mustard oil,Staphylococcus cohnii,0,949,145
Kaempherol,Trueperella pyogenes,0,857,171
"3,4-Dichloro-5-[(1,3-dichloropropan-2-yloxy)]-2(5H)-furanone",Pseudomonas putida,0,251,130
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(3-oxooctanamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Pseudomonas aeruginosa,1,63,125
Chloramphenicol,Bacillus subtilis,1,574,21
Diphenyl disulphide,Enterococcus gallinarum,0,684,68
Tenofovir,Pseudomonas libaniensis,0,1256,129
alpha-pinene,Baker's yeast,0,1342,27
4-(Aminomethyl)-D-phenylalanine,Staphylococcus aureus,1,315,141
Ganciclovir,Klebsiella planticola,0,774,98
Triclosan,Streptococcus sanguinis,0,1284,162
Farnesol,Streptococcus gordonii,0,732,153
Ellagic Acid,Staphylococcus aureus,1,698,141
Dodecyl beta-maltoside,Micrococcus luteus,0,690,108
"L-744,832",Candida albicans,1,865,34
alpha-mangostin,Streptomyces rubiginosus,0,1341,166
"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",Candida glabrata,0,236,36
Silver nitrate,Burkholderia cepacia,1,1196,29
"N-(4,5-Dihydro-1,3-thiazol-2-yl)butanamide",Bacillus amyloliquefaciens,0,975,17
Umbelliferone,Human immunodeficiency virus,0,1298,91
S-ethyl-L-cysteine,Streptococcus sanguis,1,1170,163
4-Methoxycarbonylphenylboronic acid,Vibrio cholerae,1,335,175
8-fluoroquinoline,Pseudomonas aeruginosa,1,411,125
1-methanesulfonyl-4-methylbenzene,Enterobacter aerogenes,0,137,61
DiHydroxyBenzoFuran,Staphylococcus aureus,1,669,141
"(1R,2S,7R,3E,11E)-2,18-diacetoxycembra-3,8(19),11,15(17)-tetraen-7-ol",Neisseria gonorrhoeae,0,5,114
Na-Benzoate,Aeromonas sobria,0,1004,10
Fleroxacin,Coagulase- negative staphylococci,0,740,49
Rutaecarpine,Burkholderia pseudomallei,0,1162,31
Calanolide A,Human herpesvirus 1 ,0,518,87
"3,5-dibromotyrosined",Bacteroides,0,259,22
Chrysophanol,Stenotrophomonas maltophilia,1,581,151
Sucrose,Dengue Virus Type 2,0,1219,53
Zinc Nitrate,Pseudomonas aeruginosa,1,1330,125
Pefloxacin,Providencia stuartii,0,1070,123
Diterpene phytol,Trueperella pyogenes,0,688,171
L- K6L9,Streptococcus mutans,0,862,155
Furanone C-30,Streptococcus pneumoniae,0,753,158
N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,Staphylococcus aureus,1,961,141
Silver nitrate,Kocuria rhizophila,1,1196,101
Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,Francisella novicida,0,1290,74
Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,Bacillus anthracis,0,1290,18
N-(2-Pyrimidinyl)butanamide,Pseudomonas aeruginosa,1,973,125
Lorazepam,Clostridium perfringens,0,906,47
Sodium sulfate,Human herpesvirus 4,0,1209,89
Zotepine,Candida albicans,1,1334,34
Lys-a1,Streptococcus sanguinis,1,910,162
Gallocatechin gallate,Eikenella corrodens,1,773,58
2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,Achromobacter xylosoxidans,0,187,1
1-{4-phenyl-2-[(E)-2-[4-(trifluoromethoxy)phenyl]ethenyl]quinolin-3-yl}ethan-1-one,Klebsiella planticola,1,143,98
(Z)-4-bromo-5-(bromomethylene)-3-ethyl-2(5H)-furanone,Dihydropteroate synthase type-1,0,105,55
N-(4-Bromobenzylidene)benzohydrazide,Pseudomonas aeruginosa,1,976,125
"13-{7-methoxy-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Pseudomonas aeruginosa,1,158,125
Bevirimat,Streptococcus mutans,0,486,155
Allicin,Bacteroides vulgatus,0,426,26
Silver nitrate,Pseudomonas aeruginosa,1,1196,125
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Vibrio vulnificus,0,144,178
"5-decyl-1,3-thiazolidine-2,4-dione",Listeria monocytogenes serotype 4a,0,383,105
Thymol,Pseudomonas libaniensis,0,1270,129
Hexyl gallate,Enterococcus faecalis,1,803,66
Amantadine,Staphylococcus saprophyticus,0,429,150
Bismuth oxide nanoparticle,Porphyromonas gingivalis,0,492,119
Eucarobustol E,Francisella novicida,0,725,74
"(2E)-1-(1 ,3 -benzodioxol-5-yl)-3-(2-naphthyl)-2-propen-1-one",Staphylococcus epidermidis,1,16,146
"4,5-dihydroxy-2,3-pentanedione",Candida albicans,1,311,34
"(R)-2,3-Diaminopropanoic acid",Staphylococcus epidermis,1,91,147
Ethambutol,Influenza B virus,0,719,96
Chrysin,Salmonella Typhi,0,580,132
Sulconazole nitrate,Staphylococcus capitis,0,1221,142
Titanium dioxide,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,1278,71
Phenytoin,Candida albicans,1,1093,34
Zinc Dichloride,Streptococcus oralis,0,1329,156
Sulfadiazine,Achromobacter xylosoxidans,0,1224,1
"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",Listeria monocytogenes,0,965,104
Ibuprofen,Desulfovibrio africanus,0,819,54
Myxinidin3,Streptococcus oralis,0,958,156
Epicatechin-3-gallate,Haemophilus influenzae,0,708,78
N-[5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl]-3-(4-methoxyphenyl)propanamide,Vibrio campbellii,1,989,174
N-Acetylcysteine,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,984,71
P15-CSP,Human herpesvirus 3,0,1058,88
Cinnamaldehyde,Burkholderia multivorans,1,585,30
Competence Stimulating Peptide,Candida albicans,1,613,34
"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Aeromonas sobria,0,133,10
LL7-37,Candida krusei,0,890,38
Ssp (A4K-A11K),Eikenella corrodens,0,1212,58
Tetrameric peptide,Citrobacter freundii,0,1264,43
Losartran,Dengue Virus Type 2,0,907,53
Penicillenol B2,Pseudomonas aeruginosa,1,1077,125
Penicillic acid,Kocuria rhizophila,0,1080,101
"13-(2-chloro-8a-methyl-4a,8a-dihydroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Staphylococcus capitis,0,155,142
3-(1-Naphthyl)-D-Alanine,Staphylococcus aureus,1,261,141
Dolutegravir,Enterococcus faecalis,0,691,66
"3,4-Dichloro-cinnamaldehyde",Bacteroides eggerthii,0,253,23
Copper sulfate,Candida krusei,0,614,38
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)hexanamide",Streptococcus sanguinis,0,968,162
Tyrosol,Citrobacter freundii,0,1295,43
6-Aminoflavone,Pseudomonas fluorescens,0,389,127
AAP2,Mycobacterium leprae,0,414,111
(2R)-2-amino-3-(benzenesulfinyl)propanoic acid,Streptococcus sanguis,1,43,163
Aminocyclopropane,Staphylococcus epidermis,0,432,147
"Triethyl[3-({33-[2-(triethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(triethylazaniumyl)propoxy]hexacyclo[21.2.2.2.2.2.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",Thermus thermophilus,0,1287,168
Emodin,Streptococcus mutans,1,700,155
N -(4-trifluoromethyl-benzylidene)benzohydrazide,Streptococcus mutans,1,960,155
4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,Bacillus subtilis,1,345,21
1-{4-phenyl-2-[(E)-2-[4-(trifluoromethoxy)phenyl]ethenyl]quinolin-3-yl}ethan-1-one,Pseudomonas aeruginosa,1,143,125
"1-{2-[(E)-2-[3,5-bis(trifluoromethyl)phenyl]ethenyl]-4-phenylquinolin-3-yl}ethan-1-one",Pseudomonas aeruginosa,1,142,125
Orange extract,Yersinia enterocolitica,1,1049,179
12-hydroxy decyl beta-maltose,Human herpesvirus 3,0,149,88
3-(Trifluoromethyl)phenylalanine,Campylobacter jejuni,0,275,33
N-Nonanoyl-cyclopentylamide,Pseudoalteromonas sp.,0,987,124
Penciclovir,Streptococcus sanguinis,0,1073,162
3-Methyl-D-phenylalanine,Staphylococcus aureus,1,288,141
L-fucose cluster,Pseudomonas aeruginosa,1,875,125
"3,5-dibromotyrosined",Escherichia coli,0,259,69
"(2-(4-chlorophenyl)- 4-{[(6-methyl-2-pyridinyl)amino]methylene}-1,3-oxazol- 5(4H)-one)",Plasmodium falciparum,0,13,118
Darunavir,Human immunodeficiency virus 1,0,658,92
LF11-322,Lactobacillus fermenti,0,881,102
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Burkholderia thailandensis,0,959,32
Cinnamaldehyde,Vibrio harveyi,1,585,176
Ferric chloride,Burkholderia thailandensis,0,734,32
Flucloxacillin,Halomonas pacifica,0,742,81
Terconazole,Hepatitis C Virus ,0,1257,85
Cycloserine ,Serratia liquefaciens,0,624,135
"2-(hexylsulfonyl)-4-(1H-1,2,3-triazol-1-yl)pyrimidine",Influenza B virus ,0,213,97
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,22,155
Asperdiol,Clostridium leptum,0,446,45
7-methylindole,Raoultella ornithinolytica,0,408,131
Voriconazole,Amycolatopsis orientalis,0,1319,12
Nobiletin,Escherichia coli,1,1025,69
digoxin,Streptococcus parasanguinis,0,1363,157
M8G2,Human parainfluenza virus type 2,0,913,93
Didanosine,Influenza A virus ,0,678,95
Linezolid,Dengue Virus Type 2,0,901,53
"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",Staphylococcus equorum,0,965,148
Diphenyl diselenide,Bacteroides vulgatus,0,683,26
Pro-Gly,Stenotrophomonas maltophilia,0,1114,151
"4,5-dihydroxy-2,3-pentanedione",Bacillus cereus,1,311,19
C8-HSL,Streptococcus gordonii,0,508,153
Isosilybin A,Streptococcus sobrinus,0,845,164
Amikacin,Candida guiliermondi,0,430,37
Glycomonoterpenes (G-citron),Enteric bacteria and other eubacteria ,0,786,60
M8G2,Streptococcus sanguinis,1,913,162
Nelfinavir,Streptococcus oralis,0,1011,156
Fluspiriline,Vibrio anguillarum,0,745,173
Limonene,Shewanella oneidensis,0,899,137
Phenanthrene,Klebsiella pneumoniae,1,1088,99
BMAP-27,Human parainfluenza virus type 2,0,460,93
Bacitracin,Marinobacter hydrocarbonoclasticus,0,466,107
BMAP-27,Stenotrophomonas maltophilia,1,460,151
"(2E)-1-(3 ,4 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,25,155
3-(3-Pyridinyl)alanine,Proteus vulgaris,0,269,122
(2E)-N-[3-(1H-imidazol-1-yl)propyl]-3-phenylprop-2-enamide,Human parainfluenza virus type 2,0,39,93
Octyl gallate,Staphylococcus aureus,1,1043,141
Ceftizoxime,Streptococcus pyogenes,0,562,160
(Z)-5-(chloromethylene) furan-2(5H)-one,Fusarium solani,0,109,75
lin-SB056-1,Enterobacter cloacae,0,1371,63
4-methoxy-cinnamaldehyde,Vibrio anguillarum,1,357,173
P60.4Ac,Streptomyces gordonii,0,1059,165
C16G2,Aspergillus fumigatus,0,505,15
Peptide 1,Stenotrophomonas maltophilia,0,1086,151
Tetrazol-1-yl,Mycobacterium leprae,0,1265,111
trans-2-Nonenal,Hafnia paralvei,0,1389,80
Fraxin,Bacteroides fragilis,0,750,24
"2-(4-Fluorophenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Pseudomonas aeruginosa,1,205,125
Cefpodoxime,Bacillus subtilis,0,558,21
Pa-MAP,Acinetobacter sp.,0,1063,5
Lemon,Escherichia coli,1,895,69
Ribavirin,Burkholderia multivorans,0,1151,30
Penicillic acid,Achromobacter xylosoxidans,1,1080,1
Butein,Staphylococcus capitis,0,498,142
Benzylpenicillin,Staphylococcus aureus,1,481,141
4-bromo-5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Influenza B virus,0,347,96
O-Methyl-D-tyrosine,Staphylococcus epidermis,1,1037,147
Ferrous,Escherichia coli ,0,735,70
Rosoxacin,Human respiratory syncytial virus B,0,1160,94
Cefazolin,Streptococcus epidermidis,0,543,152
Garlic extract,Influenza B virus ,0,775,97
Linezolid,Clostridium pasteurianum,0,901,46
C6-HSL,Serratia liquefaciens,1,507,135
Ticarcillin,Streptomyces gordonii,0,1271,165
Tyrphostin AG1478,Escherichia coli ,0,1297,70
Oregano oil,Enterococcus faecalis,0,1050,66
Myristoyl-DL-carnitine,Human parainfluenza virus type 2,0,953,93
4-Chlorochalcone,Pseudoalteromonas sp.,0,324,124
4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,Shewanella oneidensis,0,345,137
Gentamicin,Staphylococcus chromogenes,0,779,144
Clofazimine,Staphylococcus equorum,0,602,148
epsilon-Polylysine,Mycobacterium smegmatis,0,1364,112
Raspberry KAS 434,Citrobacter freundii,0,1145,43
(furan-2-yl)methyl (2E)-3-phenylprop-2-enoate,Candida albicans,1,112,34
Furanone-3,Eubacterium ramulus,0,756,72
Coumarin-3-carboxylic acid,Escherichia coli,1,617,69
"2-(2-chloro-5-fluorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Streptococcus epidermidis,1,191,152
Cephaloglycin,Bacillus anthracis,0,567,18
2-Carbamoylphenylalanine,Bacteroides eggerthii,0,215,23
Pyrvinium pamoate,Pseudomonas chlororaphis,0,1126,126
Norspermidine,Helicobacter pylori ,0,1031,82
"(1R,4R,8S,11S,12R)-4-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-3(7)-en-6-one",Pseudomonas aeruginosa,1,9,125
Taurine,Streptococcus pneumoniae,0,1246,158
N-(2-oxothiolan-3-yl)butanamide,Pseudomonas aeruginosa,1,974,125
Triclosan,Staphylococcus chromogenes,0,1284,144
2-bromohexanoic acid,Pseudomonas aeruginosa,1,238,125
Rifampicin,Mycobacterium avium,0,1154,110
2(5H)-furanone,Propionibacterium acnes,0,167,120
"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",Staphylococcus epidermidis,0,332,146
"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",Dihydropteroate synthase type-1,0,77,55
Indole-3-acetaldehyde,Campylobacter jejuni,0,828,33
(2R)-2-amino-3-[(4-methylphenyl)methanesulfinyl]propanoic acid,Streptococcus mutans,1,46,155
Chrysophsin-1,Haemophilus influenzae,0,582,78
prop-2-ene-1-SO-thioperoxol,Bacillus anthracis,0,1387,18
trans-2-Pentenal,Enterobacter cloacae,0,1390,63
Framycetin,Hepatitis B virus D,0,749,83
(RW)4-NH2,Candida glabrata,0,97,36
2-(5-Bromo-2-(2-chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl)acetamide,Streptococcus mitis,0,209,154
N-(4-Morpholinyl)butanamide,Human herpesvirus 5,0,978,90
"1-[2-(2-nitrophenyl)-5-phenyl-1,3,4-oxadiazol-3(2H)-yl]ethanone",Aeromonas sobria,0,132,10
Streptomycin,Pseudomonas aeruginosa,1,1216,125
"5-Chloro-1-(2-chloroacetyl)indoline-2,3-dione",Pseudomonas aeruginosa,1,377,125
"Benzenesul-fonamide,4-amino-N-methyl-N-[3-(3,4,7,8-tetrahydro-2,4-dioxo-2H-thiopyrano[4,3-d]pyrimidin-1(5H)-yl)propyl",Acinetobacter baumannii,1,475,2
4-Chloro-2-fluoro-DL-phenylalanine,Burkholderia cenocepacia,0,323,28
"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",Staphylococcus chromogenes,0,236,144
lin-SB056,Staphylococcus epidermidis,1,1370,146
Carvacrol,Escherichia coli,1,529,69
"(2E)-1-(1,3-benzodioxol-5-yl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",Streptococcus pneumoniae serotype 4,0,17,159
Carbonyl cyanide m-chlorophenylhydrazone,Bacteroides vulgatus,0,524,26
Phenanthrene,Escherichia coli,1,1088,69
Amlodipine,Burkholderia thailandensis,0,434,32
Lorazepam,Staphlococcus aureus,0,906,140
Cyanidin,Pseudomonas aeruginosa,1,620,125
Naringenin,Staphlococcus aureus,0,1009,140
(2R)-2-amino-3-[(4-methylphenyl)methanesulfinyl]propanoic acid,Streptococcus sanguis,1,46,163
Ertapenem,Serratia marcescens,0,711,136
Norgestimate,Influenza A virus ,0,1029,95
Dephnetin,Human herpesvirus 1 ,0,664,87
"7-fluoroindoline-2,3-dione",Enterobacter cancerogenus,0,404,62
"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",Stenotrophomonas maltophilia,0,312,151
Ssp (A4K-A11K),Escherichia coli,0,1212,69
4-Bromo-D-phenylalanine,Staphylococcus epidermis,1,322,147
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Escherichia coli,1,144,69
Rosmarinic acid,Pseudomonas aeruginosa,1,1159,125
Coprinuslactone,Mycobacterium avium,0,615,110
M8-33,Bacillus anthracis,0,912,18
Aceroside VIII,Aggregatibacter actinomycetemcomitans,0,417,11
4-bromo-5-(bromomethylene)-3-(1-acetoxybutyl)-2(5H)-furanone,Candida krusei,0,343,38
"1,3-bis[3-chloro-5-(1,3-dichloropropane-2-yloxy)-2(5H)-furanone-4-ylsulfonyl]propane",Streptococcus sanguis,0,115,163
Limonene,Candida albicans,1,899,34
Novobiocin,Human respiratory syncytial virus B,0,1032,94
Hepcidin 20,Burkholderia thailandensis,0,795,32
Stearic acid,Micrococcus luteus,0,1214,108
Lactoferricin B,Fusarium solani,1,891,75
"Butane-1,4-diamine",Aeromonas hydrophila,0,496,9
Cefpiramide,Halomonas pacifica,0,557,81
3-Hydroxytyrosine,Pseudomonas fluorescens,0,284,127
N-(2-Pyridinyl)butanamide,Eggerthella lenta,0,972,57
Streptorubin B,Hafnia paralvei,0,1217,80
RK-19,Streptococcus pyogenes,0,1138,160
"(2E)-5-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]-3-formylpent-2-enoic acid",Staphylococcus aureus,1,36,141
2-(Aminomethyl)-L-phenylalanine,Staphylococcus capitis,0,211,142
Clioquinol,Marinobacter hydrocarbonoclasticus,0,601,107
N-(4-Bromobenzylidene)benzohydrazide,Pseudomonas japonica,0,976,128
"3,4-Dichloro-cinnamaldehyde",Candida glabrata,0,253,36
beta-Defensin-3,Clostridium perfringens,0,1347,47
Tyrphostin AG1478,Hepatitis C Virus ,0,1297,85
4-Bromo-D-phenylalanine,Pseudomonas fluorescens,0,322,127
Vitamin C,Bacteroides fragilis,0,1316,24
4H-tomentosin,Propionibacterium acnes,0,362,120
Phosphate,Pseudomonas putida,0,1096,130
4-Chlorochalcone,Kocuria rhizophila,0,324,101
alpha-pinene,Human parainfluenza virus type 2,0,1342,93
trans-Stillbene,Trichophyton mentagrophytes,0,1393,170
"3,4-Dichloro-5-[(1,3-dichloropropan-2-yloxy)]-2(5H)-furanone",Obesumbacterium proteus,0,251,115
"Dihydroxybenzoic Acid (3,4-DHBA)",Eikenella corrodens,1,681,58
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Hepatitis C virus,0,59,86
"2-(4-methoxyphenyl)-N-(3-{[2-(4-methoxyphenyl)ethyl]imino}-1,4-dihydro-2-quinox alinylidene)ethanamine",Streptococcus sanguinis,1,207,162
Cefotetan,Mycobacterium leprae,0,554,111
1-(4-methoxyphenyl)-3-p-tolyurea,Bacillus licheniformis,0,127,20
Malabaricone C,Pseudomonas aeruginosa,1,921,125
D/L-Aspartate,Achromobacter sp.,0,646,0
Quinizarin,Candida tropicalis,0,1131,41
2-bromooctanoic acid,Streptococcus sobrinus,0,239,164
Hesperetin,Staphylococcus aureus,1,798,141
ZnO nanoparticles,Geobacillus kaustophilus,0,1333,77
2-amino-5-methoxy-5-oxopentanoic acid,Staphylococcus aureus,1,232,141
Chromate,Varicella-zoster virus,0,579,172
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Human herpesvirus 3,0,276,88
Aloe Vera Gel,Achromobacter sp.,0,427,0
Tiliroside,Staphylococcus aureus,1,1273,141
Lys-a1,Streptococcus mutans,1,910,155
Bacampicillin,Burkholderia thailandensis,0,465,32
Myxinidin2,Pseudomonas libaniensis,0,957,129
Trovafloxacin,Acinetobacter oleiovorans,0,1294,4
5-bromomethylene-2 (5H)-furanone,Klebsiella pneumoniae,0,382,99
"(E)-1-[6-[(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)methyl]-5,7-dihydroxy-2,2-dimethyl-2H-1-benzopyran-8-yl]-3-phenyl-2-propen-1-one",Burkholderia cenocepacia,0,88,28
Daclatasvir,Hepatitis C Virus ,1,651,85
Propyl gallate,Pseudomonas aeruginosa,1,1117,125
Pine needle oil,Streptomyces gordonii,0,1100,165
Merimepodib,Streptococcus epidermidis,0,926,152
L-carnosine,Enterobacter cloacae,0,873,63
Cadmium Ion,Human herpesvirus 5,0,515,90
3-(Trifluoromethyl)phenylalanine,Pseudomonas putida,0,275,130
S-(4-tolyl)-L-cysteine,Influenza B virus ,0,1167,97
2-(2-(2-Azidoacetamido)-5-nitrophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Candida krusei,0,184,38
Sulfadoxine,Desulfovibrio africanus,0,1226,54
(1Z)-(2-phenylethylidene)-lambda4-sulfanyliumolate,Halomonas pacifica,0,10,81
"(1R,3S,7R,8S,11S,12R)-3-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-4-en-6-one",Streptococcus pyogenes,0,8,160
Thonzonium bromide,Kocuria rhizophila,0,1269,101
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Enterobacter ludwigi,0,198,64
(2E)-N-[3-(1H-imidazol-1-yl)propyl]-3-phenylprop-2-enamide,Eubacterium ramulus,0,39,72
4-chloroaniline,Hepatitis C Virus ,0,351,85
Quercetin,Aeromonas hydrophila,0,1127,9
Anidulafungin,Bacillus cereus,0,439,19
Phenanthrene,Streptococcus pneumoniae serotype 4,0,1088,159
2-(2-(2-Azidoacetamido)-5-nitrophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,Escherichia coli,1,184,69
nimesulide,Escherichia coli ,0,1376,70
4-Cyanophenylalanine,Citrobacter freundii,0,325,43
BMAP-18,Burkholderia pseudomallei,1,459,31
Cathelicidin,Staphylococcus epidermidis,1,533,146
alpha-Longipinene,Staphlococcus aureus,0,1338,140
W-7 Hydrochloride,Streptococcus pyogenes,0,1320,160
Hinokitiol,Enterococcus faecium,0,804,67
